t,market_id,market_name,district_name,variety,p_min,p_max,p_modal,clean_market,match_score,latitude,longitude
2017-12-16,3100,Phillaur(Apra Mandi),Jalandhar,Other,2500.0,2700.0,2600,PHILLAURAPRA,80.0,31.128,75.5099
2017-12-16,638,Raikot,Ludhiana,Other,3400.0,3900.0,3700,RAIKOT,100.0,30.6516,75.6049
2017-12-16,631,Raman,Bathinda,Other,3750.0,3850.0,3800,RAMAN,100.0,29.9602,74.9686
2017-12-16,1600,Sahnewal,Ludhiana,Onion,3800.0,3800.0,3800,SAHNEWAL,100.0,30.8526,75.9881
2017-12-16,639,Samrala,Ludhiana,Other,3800.0,4500.0,4000,SAMRALA,100.0,30.8269,76.186
2017-12-16,1759,Sangrur,Sangrur,Onion,3300.0,3600.0,3600,SANGRUR,100.0,30.2439,75.835
2017-12-16,250,Sunam,Sangrur,Onion,2500.0,3200.0,3000,SUNAM,100.0,30.1248,75.8146
2017-12-16,1581,Zira,Firozpur,Medium,2500.0,3200.0,3000,ZIRA,100.0,30.5738,74.5901
2017-12-17,247,Barnala,Barnala,Other,2500.0,3000.0,2750,BARNALA,100.0,30.3732,75.5351
2017-12-17,251,Bhawanigarh,Sangrur,Other,3000.0,3000.0,3000,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2017-12-17,1574,Bhucho,Bathinda,Other,2500.0,3200.0,3000,BHUCHO,100.0,30.2109,75.0942
2017-12-17,641,Budalada,Mansa,Other,2700.0,3400.0,3000,BUDALADA,87.5,29.9244,75.5484
2017-12-17,1586,Dasuya,Hoshiarpur,Other,3500.0,3700.0,3700,DASUYA,100.0,31.8056,75.6626
2017-12-17,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3500.0,3700.0,3600,DERA BASSI,100.0,30.6815,75.0867
2017-12-17,1602,Dharamkot,Moga,Other,4000.0,4000.0,4000,DHARAMKOT,100.0,30.9381,75.2304
2017-12-17,248,Dhuri,Sangrur,Other,3486.0,3578.0,3500,DHURI,100.0,30.37,75.87
2017-12-17,1582,Dinanagar,Gurdaspur,Other,3600.0,4000.0,3800,DINANAGAR,100.0,32.1347,75.4567
2017-12-17,231,Ferozepur Cantt.,Firozpur,Onion,3400.0,3500.0,3450,FEROZEPUR CANTT,100.0,30.9277,74.5968
2017-12-17,235,Guru Har Sahai,Firozpur,Onion,3000.0,3000.0,3000,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2017-12-17,636,Hoshiarpur,Hoshiarpur,Other,1700.0,1900.0,1800,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2017-12-17,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,3000.0,2700,LALRU,100.0,30.4898,76.8054
2017-12-17,1737,Mamdot,Firozpur,Other,4100.0,4200.0,4150,MAMDOT,100.0,30.5215,74.2618
2017-12-17,241,Muktsar,Muktsar,Nasik,2000.0,3000.0,2500,MUKTSAR,100.0,30.4721,74.5073
2017-12-17,244,Patran,Patiala,Other,2500.0,3000.0,2600,PATRAN,100.0,29.9499,76.0564
2017-12-17,624,Patti,Tarn Taran,Other,2500.0,3000.0,2800,PATTI,100.0,31.2737,74.8493
2017-12-17,628,Phillaur,Jalandhar,Other,3700.0,3900.0,3800,PHILLAUR,100.0,31.128,75.5099
2017-12-17,3100,Phillaur(Apra Mandi),Jalandhar,Other,2400.0,2600.0,2500,PHILLAURAPRA,80.0,31.128,75.5099
2017-12-17,638,Raikot,Ludhiana,Other,3500.0,3800.0,3600,RAIKOT,100.0,30.6516,75.6049
2017-12-17,1610,Rajpura,Patiala,Local,3000.0,3800.0,3400,RAJPURA,100.0,30.4642,76.577
2017-12-17,631,Raman,Bathinda,Other,3700.0,3900.0,3850,RAMAN,100.0,29.9602,74.9686
2017-12-17,1184,Sardulgarh,Mansa,Onion,3100.0,3400.0,3200,SARDULGARH,100.0,29.6929,75.2394
2017-12-17,250,Sunam,Sangrur,Onion,2600.0,3200.0,3000,SUNAM,100.0,30.1248,75.8146
2017-12-17,1581,Zira,Firozpur,Medium,2500.0,3200.0,3000,ZIRA,100.0,30.5738,74.5901
2017-12-18,232,Abohar,Firozpur,Onion,3000.0,3900.0,3500,ABOHAR,100.0,30.155,74.1948
2017-12-18,1589,Adampur,Jalandhar,Other,2000.0,2200.0,2200,ADAMPUR,100.0,31.4254,75.72
2017-12-18,239,Baghapurana,Moga,Other,3600.0,3800.0,3700,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2017-12-18,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,3400.0,3600.0,3500,BALACHAUR,100.0,31.0647,76.3078
2017-12-18,247,Barnala,Barnala,Other,2500.0,2800.0,2650,BARNALA,100.0,30.3732,75.5351
2017-12-18,1618,Bassi Pathana,Fatehgarh Sahib,Medium,3500.0,4200.0,4000,BASSI PATHANA,100.0,30.67,76.43
2017-12-18,233,Batala,Gurdaspur,Other,2800.0,3250.0,3000,BATALA,100.0,31.8235,75.2051
2017-12-18,629,Bathinda,Bathinda,Other,3000.0,3500.0,3200,BATHINDA,87.5,30.1962,74.9437
2017-12-18,1732,Bhagta Bhai Ka,Bathinda,Other,3800.0,4020.0,3900,BHAGTA BHAI KA,100.0,30.4786,75.095
2017-12-18,251,Bhawanigarh,Sangrur,Other,3000.0,3000.0,3000,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2017-12-18,1574,Bhucho,Bathinda,Other,2800.0,3200.0,3000,BHUCHO,100.0,30.2109,75.0942
2017-12-18,641,Budalada,Mansa,Other,2800.0,3300.0,3000,BUDALADA,87.5,29.9244,75.5484
2017-12-18,1611,Chamkaur Sahib,Rupnagar,Other,4000.0,4030.0,4020,CHAMKAUR SAHIB,100.0,30.8978,76.404
2017-12-18,1586,Dasuya,Hoshiarpur,Other,3000.0,3500.0,3500,DASUYA,100.0,31.8056,75.6626
2017-12-18,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3600.0,4000.0,3800,DERA BASSI,100.0,30.6815,75.0867
2017-12-18,1602,Dharamkot,Moga,Other,4000.0,4000.0,4000,DHARAMKOT,100.0,30.9381,75.2304
2017-12-18,1582,Dinanagar,Gurdaspur,Other,3200.0,3600.0,3400,DINANAGAR,100.0,32.1347,75.4567
2017-12-18,632,Faridkot,Faridkot,Onion,3200.0,3450.0,3300,FARIDKOT,100.0,30.6844,74.7555
2017-12-18,229,Fazilka,Firozpur,Other,2800.0,3400.0,3200,FAZILKA,100.0,30.4036,74.0341
2017-12-18,231,Ferozepur Cantt.,Firozpur,Onion,3700.0,3800.0,3750,FEROZEPUR CANTT,100.0,30.9277,74.5968
2017-12-18,634,Firozepur City,Firozpur,Other,3000.0,3700.0,3500,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2017-12-18,643,Giddarbaha,Muktsar,Onion,3500.0,3500.0,3500,GIDDARBAHA,90.0,30.2033,74.6611
2017-12-18,1180,Goniana,Bathinda,Other,4000.0,4300.0,4200,GONIANA,100.0,30.3185,74.9124
2017-12-18,1591,Goraya,Jalandhar,Other,3000.0,3000.0,3000,GORAYA,100.0,31.128,75.5099
2017-12-18,636,Hoshiarpur,Hoshiarpur,Other,1800.0,2000.0,1900,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2017-12-18,238,Jagraon,Ludhiana,Other,2600.0,3200.0,3000,JAGRAON,100.0,30.8047,75.4654
2017-12-18,237,Khanna,Ludhiana,Other,2500.0,3500.0,3000,KHANNA,100.0,30.7104,76.2141
2017-12-18,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,3000.0,2700,LALRU,100.0,30.4898,76.8054
2017-12-18,1598,Machhiwara,Ludhiana,Other,3000.0,3400.0,3300,MACHHIWARA,76.92307692307692,30.9083,76.1906
2017-12-18,242,Malout,Muktsar,Onion,3200.0,3500.0,3300,MALOUT,100.0,30.201,74.4964
2017-12-18,1737,Mamdot,Firozpur,Other,4100.0,4200.0,4150,MAMDOT,100.0,30.5215,74.2618
2017-12-18,1183,Mansa,Mansa,Onion,1800.0,2400.0,2000,MANSA,100.0,29.9832,75.3825
2017-12-18,240,Moga,Moga,Other,1800.0,3500.0,2800,MOGA,100.0,30.8285,75.1568
2017-12-18,823,Morinda,Rupnagar,Other,3700.0,3850.0,3790,MORINDA,100.0,30.8978,76.404
2017-12-18,241,Muktsar,Muktsar,Nasik,2000.0,3000.0,2500,MUKTSAR,100.0,30.4721,74.5073
2017-12-18,625,Pathankot,Gurdaspur,Other,3100.0,3500.0,3300,PATHANKOT,100.0,32.26,75.6377
2017-12-18,243,Patiala,Patiala,Local,3000.0,4000.0,3500,PATIALA,100.0,30.2229,76.0863
2017-12-18,244,Patran,Patiala,Other,2500.0,3200.0,2700,PATRAN,100.0,29.9499,76.0564
2017-12-18,628,Phillaur,Jalandhar,Other,3500.0,3700.0,3600,PHILLAUR,100.0,31.128,75.5099
2017-12-18,3100,Phillaur(Apra Mandi),Jalandhar,Other,2300.0,2500.0,2400,PHILLAURAPRA,80.0,31.128,75.5099
2017-12-18,638,Raikot,Ludhiana,Other,3700.0,4200.0,3900,RAIKOT,100.0,30.6516,75.6049
2017-12-18,1610,Rajpura,Patiala,Local,3000.0,4000.0,3500,RAJPURA,100.0,30.4642,76.577
2017-12-18,631,Raman,Bathinda,Other,3400.0,3800.0,3700,RAMAN,100.0,29.9602,74.9686
2017-12-18,1600,Sahnewal,Ludhiana,Onion,3800.0,3800.0,3800,SAHNEWAL,100.0,30.8526,75.9881
2017-12-18,639,Samrala,Ludhiana,Other,3500.0,4200.0,4000,SAMRALA,100.0,30.8269,76.186
2017-12-18,1759,Sangrur,Sangrur,Onion,3300.0,3400.0,3400,SANGRUR,100.0,30.2439,75.835
2017-12-18,1184,Sardulgarh,Mansa,Onion,3200.0,3500.0,3400,SARDULGARH,100.0,29.6929,75.2394
2017-12-18,250,Sunam,Sangrur,Onion,2500.0,3200.0,3000,SUNAM,100.0,30.1248,75.8146
2017-12-18,1733,Talwandi Sabo,Bathinda,Other,3600.0,3800.0,3700,TALWANDI SABO,100.0,29.9834,75.0996
2017-12-18,1581,Zira,Firozpur,Medium,2500.0,3200.0,3000,ZIRA,100.0,30.5738,74.5901
2017-12-19,1589,Adampur,Jalandhar,Other,3000.0,3500.0,3500,ADAMPUR,100.0,31.4254,75.72
2017-12-19,646,Anandpur Sahib,Rupnagar,Nasik,1000.0,1200.0,1100,ANANDPUR SAHIB,100.0,31.2278,76.5046
2017-12-19,239,Baghapurana,Moga,Other,3600.0,3800.0,3700,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2017-12-19,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,3200.0,3500.0,3400,BALACHAUR,100.0,31.0647,76.3078
2017-12-19,1608,Banga,Shahid Bhagat Singh Nagar,Other,3387.0,3387.0,3387,BANGA,100.0,31.1875,75.9828
2017-12-19,247,Barnala,Barnala,Other,2300.0,2500.0,2400,BARNALA,100.0,30.3732,75.5351
2017-12-19,1618,Bassi Pathana,Fatehgarh Sahib,Medium,3500.0,4200.0,4000,BASSI PATHANA,100.0,30.67,76.43
2017-12-19,233,Batala,Gurdaspur,Other,2700.0,3200.0,3000,BATALA,100.0,31.8235,75.2051
2017-12-19,629,Bathinda,Bathinda,Other,3000.0,3600.0,3200,BATHINDA,87.5,30.1962,74.9437
2017-12-19,251,Bhawanigarh,Sangrur,Other,3000.0,3000.0,3000,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2017-12-19,1574,Bhucho,Bathinda,Other,3000.0,3500.0,3200,BHUCHO,100.0,30.2109,75.0942
2017-12-19,1611,Chamkaur Sahib,Rupnagar,Other,3600.0,3630.0,3620,CHAMKAUR SAHIB,100.0,30.8978,76.404
2017-12-19,1586,Dasuya,Hoshiarpur,Other,2800.0,3000.0,3000,DASUYA,100.0,31.8056,75.6626
2017-12-19,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3600.0,4000.0,3800,DERA BASSI,100.0,30.6815,75.0867
2017-12-19,1602,Dharamkot,Moga,Other,3600.0,3600.0,3600,DHARAMKOT,100.0,30.9381,75.2304
2017-12-19,248,Dhuri,Sangrur,Other,3200.0,3500.0,3300,DHURI,100.0,30.37,75.87
2017-12-19,1582,Dinanagar,Gurdaspur,Other,3400.0,3600.0,3500,DINANAGAR,100.0,32.1347,75.4567
2017-12-19,632,Faridkot,Faridkot,Onion,3000.0,3450.0,3200,FARIDKOT,100.0,30.6844,74.7555
2017-12-19,229,Fazilka,Firozpur,Other,2800.0,3400.0,3200,FAZILKA,100.0,30.4036,74.0341
2017-12-19,231,Ferozepur Cantt.,Firozpur,Onion,3600.0,3800.0,3700,FEROZEPUR CANTT,100.0,30.9277,74.5968
2017-12-19,643,Giddarbaha,Muktsar,Onion,3500.0,3500.0,3500,GIDDARBAHA,90.0,30.2033,74.6611
2017-12-19,1591,Goraya,Jalandhar,Other,3000.0,3000.0,3000,GORAYA,100.0,31.128,75.5099
2017-12-19,235,Guru Har Sahai,Firozpur,Onion,3000.0,3000.0,3000,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2017-12-19,636,Hoshiarpur,Hoshiarpur,Other,2000.0,2400.0,2200,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2017-12-19,238,Jagraon,Ludhiana,Other,2800.0,3300.0,3000,JAGRAON,100.0,30.8047,75.4654
2017-12-19,1615,Khanauri,Sangrur,Other,950.0,1150.0,1050,KHANAURI,100.0,29.8308,76.1125
2017-12-19,237,Khanna,Ludhiana,Other,2000.0,3000.0,2800,KHANNA,100.0,30.7104,76.2141
2017-12-19,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,3400.0,3600.0,3500,KHARAR,100.0,30.7398,76.6414
2017-12-19,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2600.0,3100.0,2800,LALRU,100.0,30.4898,76.8054
2017-12-19,1598,Machhiwara,Ludhiana,Other,3000.0,3400.0,3300,MACHHIWARA,76.92307692307692,30.9083,76.1906
2017-12-19,249,Malerkotla,Sangrur,Other,2700.0,3650.0,3400,MALERKOTLA,100.0,30.5177,75.8843
2017-12-19,242,Malout,Muktsar,Onion,3500.0,3800.0,3600,MALOUT,100.0,30.201,74.4964
2017-12-19,240,Moga,Moga,Other,1700.0,3200.0,2400,MOGA,100.0,30.8285,75.1568
2017-12-19,823,Morinda,Rupnagar,Other,3800.0,3900.0,3820,MORINDA,100.0,30.8978,76.404
2017-12-19,241,Muktsar,Muktsar,Nasik,2000.0,3000.0,2500,MUKTSAR,100.0,30.4721,74.5073
2017-12-19,246,Nabha,Patiala,Other,2700.0,4000.0,3100,NABHA,100.0,30.3738,76.1394
2017-12-19,625,Pathankot,Gurdaspur,Other,3000.0,3500.0,3250,PATHANKOT,100.0,32.26,75.6377
2017-12-19,244,Patran,Patiala,Other,2500.0,3000.0,2700,PATRAN,100.0,29.9499,76.0564
2017-12-19,628,Phillaur,Jalandhar,Other,5400.0,5600.0,5500,PHILLAUR,100.0,31.128,75.5099
2017-12-19,3100,Phillaur(Apra Mandi),Jalandhar,Other,2400.0,2600.0,2500,PHILLAURAPRA,80.0,31.128,75.5099
2017-12-19,1610,Rajpura,Patiala,Local,2800.0,3800.0,3350,RAJPURA,100.0,30.4642,76.577
2017-12-19,631,Raman,Bathinda,Other,3200.0,3500.0,3400,RAMAN,100.0,29.9602,74.9686
2017-12-19,639,Samrala,Ludhiana,Other,3200.0,4000.0,3500,SAMRALA,100.0,30.8269,76.186
2017-12-19,1759,Sangrur,Sangrur,Onion,3000.0,3400.0,3400,SANGRUR,100.0,30.2439,75.835
2017-12-19,1184,Sardulgarh,Mansa,Onion,3000.0,3500.0,3200,SARDULGARH,100.0,29.6929,75.2394
2017-12-19,227,Tarantaran,Tarn Taran,Other,2700.0,3000.0,2800,TARANTARAN,90.0,31.4623,74.9342
2017-12-19,1581,Zira,Firozpur,Medium,2500.0,3500.0,3000,ZIRA,100.0,30.5738,74.5901
2017-12-20,232,Abohar,Firozpur,Onion,3500.0,4200.0,3850,ABOHAR,100.0,30.155,74.1948
2017-12-20,1589,Adampur,Jalandhar,Other,3200.0,3400.0,3400,ADAMPUR,100.0,31.4254,75.72
2017-12-20,646,Anandpur Sahib,Rupnagar,Other,4000.0,4500.0,4300,ANANDPUR SAHIB,100.0,31.2278,76.5046
2017-12-20,239,Baghapurana,Moga,Other,3600.0,3800.0,3700,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2017-12-20,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,3500.0,3500.0,3500,BALACHAUR,100.0,31.0647,76.3078
2017-12-20,1608,Banga,Shahid Bhagat Singh Nagar,Other,3000.0,3473.0,3473,BANGA,100.0,31.1875,75.9828
2017-12-20,247,Barnala,Barnala,Other,2500.0,2800.0,2650,BARNALA,100.0,30.3732,75.5351
2017-12-20,1618,Bassi Pathana,Fatehgarh Sahib,Medium,3500.0,4000.0,3800,BASSI PATHANA,100.0,30.67,76.43
2017-12-20,629,Bathinda,Bathinda,Other,3000.0,3600.0,3200,BATHINDA,87.5,30.1962,74.9437
2017-12-20,251,Bhawanigarh,Sangrur,Other,3000.0,3000.0,3000,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2017-12-20,1574,Bhucho,Bathinda,Other,2800.0,3500.0,3000,BHUCHO,100.0,30.2109,75.0942
2017-12-20,1611,Chamkaur Sahib,Rupnagar,Other,3600.0,3660.0,3650,CHAMKAUR SAHIB,100.0,30.8978,76.404
2017-12-20,1586,Dasuya,Hoshiarpur,Other,2500.0,3000.0,3000,DASUYA,100.0,31.8056,75.6626
2017-12-20,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3600.0,4000.0,3800,DERA BASSI,100.0,30.6815,75.0867
2017-12-20,1602,Dharamkot,Moga,Other,3600.0,3600.0,3600,DHARAMKOT,100.0,30.9381,75.2304
2017-12-20,248,Dhuri,Sangrur,Other,3500.0,3700.0,3600,DHURI,100.0,30.37,75.87
2017-12-20,632,Faridkot,Faridkot,Onion,3000.0,3350.0,3200,FARIDKOT,100.0,30.6844,74.7555
2017-12-20,229,Fazilka,Firozpur,Other,2800.0,3400.0,3200,FAZILKA,100.0,30.4036,74.0341
2017-12-20,231,Ferozepur Cantt.,Firozpur,Onion,3700.0,3800.0,3750,FEROZEPUR CANTT,100.0,30.9277,74.5968
2017-12-20,634,Firozepur City,Firozpur,Other,3000.0,3500.0,3250,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2017-12-20,643,Giddarbaha,Muktsar,Onion,3500.0,3800.0,3600,GIDDARBAHA,90.0,30.2033,74.6611
2017-12-20,1591,Goraya,Jalandhar,Other,3000.0,3000.0,3000,GORAYA,100.0,31.128,75.5099
2017-12-20,235,Guru Har Sahai,Firozpur,Onion,3000.0,3500.0,3500,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2017-12-20,238,Jagraon,Ludhiana,Other,2600.0,3200.0,2800,JAGRAON,100.0,30.8047,75.4654
2017-12-20,1615,Khanauri,Sangrur,Other,950.0,1150.0,1050,KHANAURI,100.0,29.8308,76.1125
2017-12-20,237,Khanna,Ludhiana,Other,2000.0,3000.0,2800,KHANNA,100.0,30.7104,76.2141
2017-12-20,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,3300.0,3500.0,3400,KHARAR,100.0,30.7398,76.6414
2017-12-20,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,3000.0,2700,LALRU,100.0,30.4898,76.8054
2017-12-20,1598,Machhiwara,Ludhiana,Other,3000.0,3300.0,3200,MACHHIWARA,76.92307692307692,30.9083,76.1906
2017-12-20,1580,Makhu,Firozpur,Other,3600.0,3800.0,3700,MAKHU,100.0,31.1067,74.9767
2017-12-20,249,Malerkotla,Sangrur,Other,2900.0,3600.0,3250,MALERKOTLA,100.0,30.5177,75.8843
2017-12-20,242,Malout,Muktsar,Onion,3500.0,4000.0,3800,MALOUT,100.0,30.201,74.4964
2017-12-20,1183,Mansa,Mansa,Onion,2000.0,2800.0,2400,MANSA,100.0,29.9832,75.3825
2017-12-20,240,Moga,Moga,Other,1400.0,3600.0,2500,MOGA,100.0,30.8285,75.1568
2017-12-20,823,Morinda,Rupnagar,Other,3600.0,3800.0,3700,MORINDA,100.0,30.8978,76.404
2017-12-20,241,Muktsar,Muktsar,Nasik,2000.0,2800.0,2500,MUKTSAR,100.0,30.4721,74.5073
2017-12-20,246,Nabha,Patiala,Other,2600.0,3700.0,3000,NABHA,100.0,30.3738,76.1394
2017-12-20,625,Pathankot,Gurdaspur,Other,3000.0,3500.0,3250,PATHANKOT,100.0,32.26,75.6377
2017-12-20,244,Patran,Patiala,Other,2500.0,3000.0,2700,PATRAN,100.0,29.9499,76.0564
2017-12-20,640,Phagwara,Kapurthala,Other,3200.0,3600.0,3400,PHAGWARA,100.0,31.2354,75.7756
2017-12-20,3100,Phillaur(Apra Mandi),Jalandhar,Other,2300.0,2500.0,2400,PHILLAURAPRA,80.0,31.128,75.5099
2017-12-20,1610,Rajpura,Patiala,Local,3000.0,3500.0,3250,RAJPURA,100.0,30.4642,76.577
2017-12-20,631,Raman,Bathinda,Other,3300.0,3600.0,3500,RAMAN,100.0,29.9602,74.9686
2017-12-20,647,Ropar,Rupnagar,Other,3500.0,3700.0,3600,ROPAR,100.0,30.9505,76.5317
2017-12-20,639,Samrala,Ludhiana,Other,3200.0,3800.0,3500,SAMRALA,100.0,30.8269,76.186
2017-12-20,1759,Sangrur,Sangrur,Onion,3200.0,3300.0,3300,SANGRUR,100.0,30.2439,75.835
2017-12-20,1184,Sardulgarh,Mansa,Onion,3000.0,3500.0,3300,SARDULGARH,100.0,29.6929,75.2394
2017-12-20,1733,Talwandi Sabo,Bathinda,Other,3600.0,3800.0,3700,TALWANDI SABO,100.0,29.9834,75.0996
2017-12-20,1581,Zira,Firozpur,Medium,2800.0,3200.0,3000,ZIRA,100.0,30.5738,74.5901
2017-12-21,232,Abohar,Firozpur,Onion,3200.0,4000.0,3800,ABOHAR,100.0,30.155,74.1948
2017-12-21,1589,Adampur,Jalandhar,Other,3200.0,3400.0,3400,ADAMPUR,100.0,31.4254,75.72
2017-12-21,239,Baghapurana,Moga,Other,3600.0,3800.0,3700,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2017-12-21,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,3400.0,3600.0,3500,BALACHAUR,100.0,31.0647,76.3078
2017-12-21,1608,Banga,Shahid Bhagat Singh Nagar,Other,3623.0,3623.0,3623,BANGA,100.0,31.1875,75.9828
2017-12-21,247,Barnala,Barnala,Other,2500.0,2800.0,2650,BARNALA,100.0,30.3732,75.5351
2017-12-21,1618,Bassi Pathana,Fatehgarh Sahib,Medium,3500.0,4000.0,3800,BASSI PATHANA,100.0,30.67,76.43
2017-12-21,629,Bathinda,Bathinda,Other,3000.0,3500.0,3200,BATHINDA,87.5,30.1962,74.9437
2017-12-21,251,Bhawanigarh,Sangrur,Other,3000.0,3000.0,3000,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2017-12-21,1611,Chamkaur Sahib,Rupnagar,Other,4000.0,4060.0,4050,CHAMKAUR SAHIB,100.0,30.8978,76.404
2017-12-21,1586,Dasuya,Hoshiarpur,Other,2800.0,3000.0,3000,DASUYA,100.0,31.8056,75.6626
2017-12-21,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3600.0,4000.0,3800,DERA BASSI,100.0,30.6815,75.0867
2017-12-21,1602,Dharamkot,Moga,Other,4000.0,4000.0,4000,DHARAMKOT,100.0,30.9381,75.2304
2017-12-21,248,Dhuri,Sangrur,Other,3400.0,3500.0,3450,DHURI,100.0,30.37,75.87
2017-12-21,1582,Dinanagar,Gurdaspur,Other,3500.0,3650.0,3600,DINANAGAR,100.0,32.1347,75.4567
2017-12-21,229,Fazilka,Firozpur,Other,2800.0,3400.0,3200,FAZILKA,100.0,30.4036,74.0341
2017-12-21,231,Ferozepur Cantt.,Firozpur,Onion,3750.0,3825.0,3800,FEROZEPUR CANTT,100.0,30.9277,74.5968
2017-12-21,634,Firozepur City,Firozpur,Other,3000.0,3500.0,3250,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2017-12-21,643,Giddarbaha,Muktsar,Onion,3800.0,3800.0,3800,GIDDARBAHA,90.0,30.2033,74.6611
2017-12-21,1591,Goraya,Jalandhar,Other,3000.0,3000.0,3000,GORAYA,100.0,31.128,75.5099
2017-12-21,626,Gurdaspur,Gurdaspur,Other,3000.0,3400.0,3200,GURDASPUR,100.0,32.05,75.4326
2017-12-21,235,Guru Har Sahai,Firozpur,Onion,3000.0,3200.0,3200,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2017-12-21,636,Hoshiarpur,Hoshiarpur,Other,3000.0,3600.0,3300,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2017-12-21,238,Jagraon,Ludhiana,Other,2400.0,3000.0,2800,JAGRAON,100.0,30.8047,75.4654
2017-12-21,236,Kapurthala,Kapurthala,Dry F.A.Q.,2000.0,2200.0,2200,KAPURTHALA,100.0,31.365,75.3706
2017-12-21,237,Khanna,Ludhiana,Other,2000.0,3000.0,2700,KHANNA,100.0,30.7104,76.2141
2017-12-21,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,3300.0,3500.0,3400,KHARAR,100.0,30.7398,76.6414
2017-12-21,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,3400.0,3600.0,3500,KURALI,100.0,30.8357,76.5737
2017-12-21,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,2500.0,2500,LALRU,100.0,30.4898,76.8054
2017-12-21,1598,Machhiwara,Ludhiana,Other,3000.0,3300.0,3200,MACHHIWARA,76.92307692307692,30.9083,76.1906
2017-12-21,249,Malerkotla,Sangrur,Other,2850.0,3800.0,3500,MALERKOTLA,100.0,30.5177,75.8843
2017-12-21,242,Malout,Muktsar,Onion,3000.0,3500.0,3300,MALOUT,100.0,30.201,74.4964
2017-12-21,240,Moga,Moga,Other,2000.0,3500.0,3000,MOGA,100.0,30.8285,75.1568
2017-12-21,823,Morinda,Rupnagar,Other,3600.0,3800.0,3700,MORINDA,100.0,30.8978,76.404
2017-12-21,241,Muktsar,Muktsar,Nasik,2000.0,2800.0,2500,MUKTSAR,100.0,30.4721,74.5073
2017-12-21,246,Nabha,Patiala,Other,2600.0,3700.0,3200,NABHA,100.0,30.3738,76.1394
2017-12-21,625,Pathankot,Gurdaspur,Other,3000.0,3500.0,3250,PATHANKOT,100.0,32.26,75.6377
2017-12-21,244,Patran,Patiala,Other,2500.0,2800.0,2700,PATRAN,100.0,29.9499,76.0564
2017-12-21,624,Patti,Tarn Taran,Other,3000.0,3500.0,3200,PATTI,100.0,31.2737,74.8493
2017-12-21,640,Phagwara,Kapurthala,Other,3000.0,3400.0,3200,PHAGWARA,100.0,31.2354,75.7756
2017-12-21,3100,Phillaur(Apra Mandi),Jalandhar,Other,2400.0,2600.0,2500,PHILLAURAPRA,80.0,31.128,75.5099
2017-12-21,1610,Rajpura,Patiala,Local,2800.0,3500.0,3100,RAJPURA,100.0,30.4642,76.577
2017-12-21,631,Raman,Bathinda,Other,3400.0,3600.0,3550,RAMAN,100.0,29.9602,74.9686
2017-12-21,1600,Sahnewal,Ludhiana,Onion,3600.0,3900.0,3900,SAHNEWAL,100.0,30.8526,75.9881
2017-12-21,639,Samrala,Ludhiana,Other,3000.0,3800.0,3500,SAMRALA,100.0,30.8269,76.186
2017-12-21,1759,Sangrur,Sangrur,Onion,3300.0,3300.0,3300,SANGRUR,100.0,30.2439,75.835
2017-12-21,1184,Sardulgarh,Mansa,Onion,3000.0,3500.0,3300,SARDULGARH,100.0,29.6929,75.2394
